,fold
PMD1605_140_X6657Y10753R_img.tif,3
PMD1605_110_X513Y4609R_img.tif,0
PTM837_113_5633_4097_img.tif,1
G_PMD2495_G_150_20993_4097_img.tif,2
G_PMD2495_G_150_8193_19457_img.tif,3
G_PMD2495_G_120_7681_19969_img.tif,0
PMD1605_140_X8705Y5633R_img.tif,1
PTM837_113_7169_2049_img.tif,2
PTM837_114_5633_2049_img.tif,3
G_PMD2495_G_120_9217_20481_img.tif,0
PTM837_027_4609_7169_img.tif,1
G_PMD2495_G_60_10753_23041_img.tif,2
PTM837_113_8193_5633_img.tif,3
PMD1605_034_X513Y5121G_img.tif,0
G_PMD2495_G_120_17409_6145_img.tif,1
PMD1605_110_X3073Y5121G_img.tif,2
PMD1605_110_X4097Y10241R_img.tif,3
G_PMD2495_G_150_7681_21505_img.tif,0
G_PMD2495_G_120_13313_7169_img.tif,1
G_PMD2495_G_120_9217_4609_img.tif,2
PMD1605_110_X5121Y6657R_img.tif,3
PTM837_027_1537_3585_img.tif,0
PMD1605_110_X5121Y10241R_img.tif,1
G_PMD2495_G_120_17409_19969_img.tif,2
PMD1605_140_X2561Y13313G_img.tif,3
PMD1605_110_X5121Y9217R_img.tif,0
G_PMD2495_G_150_12289_13313_img.tif,1
G_PMD2495_G_60_10241_16385_img.tif,2
PMD1605_034_X3073Y6657G_img.tif,3
G_PMD2495_G_120_20481_5121_img.tif,0
G_PMD2495_G_150_7681_20481_img.tif,1
PMD1605_140_X1537Y11777G_img.tif,2
PTM837_113_5121_2049_img.tif,3
PTM837_114_5633_1537_img.tif,0
G_PMD2495_G_120_23041_7169_img.tif,1
G_PMD2495_G_60_4609_18433_img.tif,2
G_PMD2495_G_150_14337_18945_img.tif,3
G_PMD2495_G_120_19457_10753_img.tif,0
G_PMD2495_G_60_6657_1025_img.tif,1
G_PMD2495_G_120_5121_3585_img.tif,2
G_PMD2495_G_150_13313_1537_img.tif,3
G_PMD2495_G_60_6145_2049_img.tif,0
G_PMD2495_G_150_17409_14849_img.tif,1
PMD1605_034_X8705Y9217G_img.tif,2
G_PMD2495_G_150_9729_20993_img.tif,3
G_PMD2495_G_120_13825_23041_img.tif,0
PMD1605_140_X1537Y3073R_img.tif,1
G_PMD2495_G_60_12801_4609_img.tif,2
G_PMD2495_G_150_2049_8705_img.tif,3
PMD1605_110_X2561Y5633G_img.tif,0
G_PMD2495_G_120_16385_4609_img.tif,1
PTM837_113_9217_12289_img.tif,2
PMD1605_034_X1025Y5633G_img.tif,3
G_PMD2495_G_60_4097_1537_img.tif,0
G_PMD2495_G_60_1537_7681_img.tif,1
PMD1605_140_X5633Y6145G_img.tif,2
G_PMD2495_G_60_9729_20993_img.tif,3
G_PMD2495_G_150_22529_3073_img.tif,0
G_PMD2495_G_150_22017_513_img.tif,1
G_PMD2495_G_120_21505_3073_img.tif,2
PMD1605_140_X1537Y5633R_img.tif,3
PMD1605_140_X4097Y7681G_img.tif,0
G_PMD2495_G_150_16897_3585_img.tif,1
PTM837_113_3073_7681_img.tif,2
PMD1605_110_X9729Y5633G_img.tif,3
G_PMD2495_G_120_4097_7681_img.tif,0
PMD1605_110_X2049Y6145R_img.tif,1
PMD1605_034_X4609Y8705G_img.tif,2
PTM837_027_7681_1025_img.tif,3
PTM837_114_3073_7169_img.tif,0
PTM837_114_8705_9217_img.tif,1
G_PMD2495_G_120_513_2561_img.tif,2
G_PMD2495_G_120_22529_5121_img.tif,3
G_PMD2495_G_120_13313_16385_img.tif,0
PTM837_028_513_1537_img.tif,1
PMD1605_110_X7169Y3073G_img.tif,2
PTM837_027_513_11265_img.tif,3
PMD1605_140_X5121Y9217R_img.tif,0
G_PMD2495_G_60_5121_4609_img.tif,1
G_PMD2495_G_150_513_5633_img.tif,2
PTM837_027_4609_7681_img.tif,3
G_PMD2495_G_150_5121_13825_img.tif,0
G_PMD2495_G_120_21505_20993_img.tif,1
PMD1605_110_X5633Y4609R_img.tif,2
G_PMD2495_G_120_17921_8193_img.tif,3
G_PMD2495_G_120_10753_18433_img.tif,0
PTM837_113_9217_12801_img.tif,1
G_PMD2495_G_120_4097_1537_img.tif,2
PMD1605_140_X9217Y12289G_img.tif,3
PTM837_113_4097_5633_img.tif,0
G_PMD2495_G_150_3073_513_img.tif,1
G_PMD2495_G_120_14337_16897_img.tif,2
G_PMD2495_G_120_9729_7681_img.tif,3
G_PMD2495_G_120_6145_17409_img.tif,0
PTM837_113_3073_9729_img.tif,1
PTM837_113_2049_513_img.tif,2
G_PMD2495_G_60_4097_19969_img.tif,3
G_PMD2495_G_150_6145_18433_img.tif,0
G_PMD2495_G_60_12289_10241_img.tif,1
G_PMD2495_G_60_2561_21505_img.tif,2
G_PMD2495_G_120_11265_22017_img.tif,3
PMD1605_110_X7169Y5633R_img.tif,0
G_PMD2495_G_150_13313_17921_img.tif,1
G_PMD2495_G_120_5121_22017_img.tif,2
G_PMD2495_G_120_20993_14849_img.tif,3
G_PMD2495_G_150_1_19969_img.tif,0
G_PMD2495_G_60_6145_13313_img.tif,1
PMD1605_140_X6145Y10753R_img.tif,2
G_PMD2495_G_150_10753_16385_img.tif,3
PTM837_113_4609_6145_img.tif,0
G_PMD2495_G_150_8193_9217_img.tif,1
G_PMD2495_G_150_12801_18945_img.tif,2
G_PMD2495_G_150_5633_13313_img.tif,3
G_PMD2495_G_120_11265_17409_img.tif,0
G_PMD2495_G_60_13825_5633_img.tif,1
PTM837_113_3585_2561_img.tif,2
G_PMD2495_G_120_20481_14337_img.tif,3
PTM837_028_8705_6657_img.tif,0
PMD1605_034_X5633Y7169G_img.tif,1
G_PMD2495_G_120_11777_10241_img.tif,2
G_PMD2495_G_120_22529_3585_img.tif,3
G_PMD2495_G_150_3073_4097_img.tif,0
PMD1605_140_X8193Y4097G_img.tif,1
PMD1605_140_X8705Y2561R_img.tif,2
G_PMD2495_G_120_20481_22017_img.tif,3
PMD1605_140_X9729Y5633G_img.tif,0
PTM837_113_1025_6145_img.tif,1
PMD1605_140_X7169Y13825G_img.tif,2
G_PMD2495_G_150_14849_10241_img.tif,3
PMD1605_140_X7681Y12801R_img.tif,0
G_PMD2495_G_120_1_7169_img.tif,1
PMD1605_110_X1537Y11777R_img.tif,2
G_PMD2495_G_60_2561_12801_img.tif,3
G_PMD2495_G_60_513_11265_img.tif,0
PTM837_113_7169_9217_img.tif,1
G_PMD2495_G_120_23041_17409_img.tif,2
G_PMD2495_G_60_1025_22529_img.tif,3
PTM837_114_9217_9217_img.tif,0
G_PMD2495_G_60_9217_6657_img.tif,1
G_PMD2495_G_150_1537_15361_img.tif,2
G_PMD2495_G_120_16385_18433_img.tif,3
PTM837_028_8193_3073_img.tif,0
PTM837_114_6657_10241_img.tif,1
PMD1605_140_X4097Y2049G_img.tif,2
PTM837_027_5121_11265_img.tif,3
G_PMD2495_G_120_3073_17921_img.tif,0
G_PMD2495_G_120_1537_9217_img.tif,1
PMD1605_034_X2049Y4097G_img.tif,2
G_PMD2495_G_150_17409_15361_img.tif,3
G_PMD2495_G_60_2561_2049_img.tif,0
G_PMD2495_G_150_1025_22017_img.tif,1
PTM837_113_9217_3073_img.tif,2
G_PMD2495_G_60_513_15873_img.tif,3
PTM837_027_8193_7681_img.tif,0
G_PMD2495_G_120_19457_11777_img.tif,1
PMD1605_110_X3585Y5121R_img.tif,2
G_PMD2495_G_150_1_16385_img.tif,3
G_PMD2495_G_120_8705_6145_img.tif,0
PTM837_113_3585_5121_img.tif,1
G_PMD2495_G_120_21505_11265_img.tif,2
PTM837_114_1_6657_img.tif,3
G_PMD2495_G_150_9729_5121_img.tif,0
G_PMD2495_G_120_1537_13313_img.tif,1
PMD1605_110_X8193Y7169G_img.tif,2
G_PMD2495_G_150_5121_22529_img.tif,3
G_PMD2495_G_150_15361_14849_img.tif,0
PMD1605_034_X7681Y6145G_img.tif,1
PTM837_114_6145_6145_img.tif,2
G_PMD2495_G_150_13825_1537_img.tif,3
PMD1605_034_X1537Y7681G_img.tif,0
G_PMD2495_G_120_9217_13825_img.tif,1
PMD1605_110_X1Y9217R_img.tif,2
G_PMD2495_G_60_11265_11777_img.tif,3
G_PMD2495_G_150_17409_3073_img.tif,0
G_PMD2495_G_150_1_5633_img.tif,1
PTM837_114_5633_6657_img.tif,2
PMD1605_110_X4097Y5633R_img.tif,3
G_PMD2495_G_60_12801_3073_img.tif,0
PTM837_028_7681_5633_img.tif,1
PTM837_027_7169_10753_img.tif,2
G_PMD2495_G_120_17921_1_img.tif,3
G_PMD2495_G_120_12801_14337_img.tif,0
PTM837_114_9217_11265_img.tif,1
G_PMD2495_G_120_23041_2049_img.tif,2
PMD1605_140_X2561Y11777G_img.tif,3
PMD1605_140_X1Y7681R_img.tif,0
PTM837_027_4609_3585_img.tif,1
G_PMD2495_G_120_15873_14337_img.tif,2
G_PMD2495_G_150_21505_19969_img.tif,3
PMD1605_034_X5121Y5121G_img.tif,0
PTM837_028_1537_12289_img.tif,1
G_PMD2495_G_120_12801_22017_img.tif,2
G_PMD2495_G_60_1025_5121_img.tif,3
PMD1605_110_X513Y3585R_img.tif,0
PTM837_027_6657_7169_img.tif,1
G_PMD2495_G_120_14337_1_img.tif,2
G_PMD2495_G_120_1025_6145_img.tif,3
PMD1605_140_X3585Y9729R_img.tif,0
PTM837_027_3585_3073_img.tif,1
G_PMD2495_G_150_16897_2049_img.tif,2
G_PMD2495_G_120_3073_15361_img.tif,3
PMD1605_110_X4609Y8193G_img.tif,0
PTM837_114_6657_7169_img.tif,1
PTM837_113_9217_7169_img.tif,2
PMD1605_110_X6657Y12289G_img.tif,3
G_PMD2495_G_120_12289_3585_img.tif,0
PTM837_028_8193_11265_img.tif,1
G_PMD2495_G_150_20993_10753_img.tif,2
PTM837_028_1025_10241_img.tif,3
G_PMD2495_G_120_3585_21505_img.tif,0
PMD1605_110_X10241Y8705G_img.tif,1
PMD1605_110_X3073Y5633G_img.tif,2
G_PMD2495_G_60_7681_13313_img.tif,3
PTM837_028_513_13313_img.tif,0
G_PMD2495_G_150_10241_19969_img.tif,1
G_PMD2495_G_60_5633_7169_img.tif,2
PMD1605_110_X3585Y11777G_img.tif,3
PMD1605_110_X513Y11265G_img.tif,0
G_PMD2495_G_60_10753_5121_img.tif,1
G_PMD2495_G_60_13825_6657_img.tif,2
PTM837_028_6145_4097_img.tif,3
G_PMD2495_G_60_6657_23041_img.tif,0
PMD1605_140_X6657Y11777G_img.tif,1
G_PMD2495_G_150_22529_4097_img.tif,2
PMD1605_140_X2049Y1G_img.tif,3
G_PMD2495_G_120_15361_7169_img.tif,0
G_PMD2495_G_120_17921_6657_img.tif,1
PTM837_113_4097_12289_img.tif,2
G_PMD2495_G_150_11265_13313_img.tif,3
G_PMD2495_G_120_22017_1537_img.tif,0
G_PMD2495_G_60_7169_7681_img.tif,1
G_PMD2495_G_60_12801_22529_img.tif,2
PMD1605_034_X1Y9217G_img.tif,3
G_PMD2495_G_150_15361_6145_img.tif,0
G_PMD2495_G_150_3073_16897_img.tif,1
PTM837_027_4097_10241_img.tif,2
PTM837_114_6657_8705_img.tif,3
PMD1605_140_X1537Y3073G_img.tif,0
G_PMD2495_G_120_12801_8193_img.tif,1
PMD1605_110_X10241Y4097R_img.tif,2
PMD1605_034_X8193Y6145G_img.tif,3
G_PMD2495_G_60_12289_15873_img.tif,0
G_PMD2495_G_150_12801_20481_img.tif,1
G_PMD2495_G_150_19457_12289_img.tif,2
PMD1605_110_X1025Y1025R_img.tif,3
PMD1605_034_X2561Y3073G_img.tif,0
PTM837_027_8705_1537_img.tif,1
G_PMD2495_G_120_21505_12289_img.tif,2
G_PMD2495_G_60_4609_14849_img.tif,3
G_PMD2495_G_60_7681_16897_img.tif,0
PMD1605_140_X4097Y12801G_img.tif,1
PTM837_028_8193_1025_img.tif,2
PMD1605_140_X513Y10753G_img.tif,3
G_PMD2495_G_150_21505_11777_img.tif,0
G_PMD2495_G_150_13825_6657_img.tif,1
G_PMD2495_G_120_16385_7169_img.tif,2
PTM837_114_513_9729_img.tif,3
PMD1605_110_X3585Y6145R_img.tif,0
G_PMD2495_G_60_2049_11265_img.tif,1
G_PMD2495_G_120_10241_22017_img.tif,2
PMD1605_140_X8193Y3585G_img.tif,3
PMD1605_140_X5633Y10241G_img.tif,0
G_PMD2495_G_120_8193_23041_img.tif,1
PTM837_114_5121_6657_img.tif,2
G_PMD2495_G_150_5633_8193_img.tif,3
G_PMD2495_G_150_4609_10241_img.tif,0
PMD1605_034_X1Y1537G_img.tif,1
G_PMD2495_G_120_1025_16385_img.tif,2
G_PMD2495_G_60_12801_17409_img.tif,3
G_PMD2495_G_150_15361_1025_img.tif,0
PTM837_027_513_3073_img.tif,1
G_PMD2495_G_120_7169_8705_img.tif,2
PTM837_028_8193_513_img.tif,3
G_PMD2495_G_120_17921_1025_img.tif,0
G_PMD2495_G_120_14337_11265_img.tif,1
PMD1605_110_X4609Y9217G_img.tif,2
G_PMD2495_G_150_18433_23041_img.tif,3
G_PMD2495_G_150_15361_23041_img.tif,0
PMD1605_110_X1Y6657R_img.tif,1
G_PMD2495_G_150_6657_5633_img.tif,2
PMD1605_110_X4609Y1025G_img.tif,3
G_PMD2495_G_150_9217_6657_img.tif,0
G_PMD2495_G_150_17921_13313_img.tif,1
G_PMD2495_G_150_17921_15361_img.tif,2
G_PMD2495_G_120_3585_5633_img.tif,3
PTM837_027_5633_5121_img.tif,0
G_PMD2495_G_120_3073_16385_img.tif,1
G_PMD2495_G_150_12289_12801_img.tif,2
PMD1605_110_X8193Y7681G_img.tif,3
PTM837_113_513_4097_img.tif,0
PMD1605_110_X4609Y5633G_img.tif,1
PMD1605_110_X6145Y10241R_img.tif,2
G_PMD2495_G_120_7681_5633_img.tif,3
G_PMD2495_G_60_11265_15873_img.tif,0
G_PMD2495_G_60_4609_13825_img.tif,1
G_PMD2495_G_120_20993_11265_img.tif,2
PTM837_028_5633_6657_img.tif,3
PMD1605_110_X3073Y1G_img.tif,0
G_PMD2495_G_120_7169_9729_img.tif,1
G_PMD2495_G_120_21505_20481_img.tif,2
G_PMD2495_G_150_22529_6657_img.tif,3
PMD1605_110_X3073Y10241G_img.tif,0
PMD1605_110_X8193Y11265R_img.tif,1
G_PMD2495_G_150_513_19969_img.tif,2
G_PMD2495_G_120_513_20481_img.tif,3
PTM837_027_4097_7169_img.tif,0
G_PMD2495_G_60_7681_10241_img.tif,1
PMD1605_110_X5633Y11777G_img.tif,2
PTM837_027_3585_513_img.tif,3
PTM837_028_3073_1025_img.tif,0
PTM837_114_8193_513_img.tif,1
PMD1605_034_X1537Y1G_img.tif,2
PTM837_027_2561_9217_img.tif,3
G_PMD2495_G_150_18945_18945_img.tif,0
G_PMD2495_G_150_20993_2561_img.tif,1
G_PMD2495_G_150_9217_22529_img.tif,2
G_PMD2495_G_60_4097_8193_img.tif,3
G_PMD2495_G_120_19457_11265_img.tif,0
PTM837_114_3585_10753_img.tif,1
G_PMD2495_G_150_20481_20993_img.tif,2
PTM837_028_6657_10753_img.tif,3
PTM837_028_3585_11265_img.tif,0
G_PMD2495_G_150_4097_17409_img.tif,1
G_PMD2495_G_120_1537_6145_img.tif,2
G_PMD2495_G_60_1_1537_img.tif,3
PTM837_114_6657_7681_img.tif,0
G_PMD2495_G_150_513_21505_img.tif,1
PMD1605_034_X7681Y5633G_img.tif,2
G_PMD2495_G_120_9217_12289_img.tif,3
G_PMD2495_G_120_8193_5633_img.tif,0
G_PMD2495_G_150_513_5121_img.tif,1
G_PMD2495_G_60_3585_17921_img.tif,2
PTM837_114_7169_7681_img.tif,3
G_PMD2495_G_120_18433_17409_img.tif,0
G_PMD2495_G_150_9729_22529_img.tif,1
PMD1605_140_X7169Y6657G_img.tif,2
PMD1605_140_X7169Y2049R_img.tif,3
G_PMD2495_G_60_3585_5633_img.tif,0
PMD1605_110_X513Y9217R_img.tif,1
G_PMD2495_G_150_16385_18433_img.tif,2
PTM837_028_7681_11777_img.tif,3
PMD1605_110_X1537Y5121G_img.tif,0
G_PMD2495_G_60_2561_11777_img.tif,1
PTM837_113_1025_8705_img.tif,2
G_PMD2495_G_120_16385_6657_img.tif,3
PTM837_028_3585_3585_img.tif,0
G_PMD2495_G_120_15361_4609_img.tif,1
G_PMD2495_G_120_23041_1025_img.tif,2
G_PMD2495_G_120_15361_9729_img.tif,3
PTM837_028_513_3073_img.tif,0
PMD1605_140_X4609Y1537R_img.tif,1
G_PMD2495_G_120_4609_8705_img.tif,2
G_PMD2495_G_120_1537_20481_img.tif,3
PTM837_114_6657_9729_img.tif,0
PMD1605_110_X4097Y513G_img.tif,1
G_PMD2495_G_60_7169_12289_img.tif,2
G_PMD2495_G_150_14337_6145_img.tif,3
G_PMD2495_G_150_4097_21505_img.tif,0
PTM837_028_4609_3073_img.tif,1
PTM837_028_7681_1025_img.tif,2
G_PMD2495_G_150_3585_16385_img.tif,3
G_PMD2495_G_120_1_22529_img.tif,0
G_PMD2495_G_150_4097_6657_img.tif,1
G_PMD2495_G_150_18433_20993_img.tif,2
G_PMD2495_G_60_13313_7681_img.tif,3
G_PMD2495_G_60_3585_15873_img.tif,0
G_PMD2495_G_120_7169_6145_img.tif,1
PMD1605_034_X7681Y3585G_img.tif,2
G_PMD2495_G_150_13825_5633_img.tif,3
G_PMD2495_G_120_5121_18945_img.tif,0
G_PMD2495_G_60_4097_2561_img.tif,1
G_PMD2495_G_60_7681_17921_img.tif,2
G_PMD2495_G_60_12801_2049_img.tif,3
G_PMD2495_G_150_4097_15873_img.tif,0
PMD1605_140_X6657Y5121R_img.tif,1
G_PMD2495_G_60_6657_13825_img.tif,2
G_PMD2495_G_120_5121_11777_img.tif,3
G_PMD2495_G_120_12801_17409_img.tif,0
PTM837_114_7169_4609_img.tif,1
PTM837_028_2049_1025_img.tif,2
G_PMD2495_G_150_15361_14337_img.tif,3
PTM837_028_6657_6145_img.tif,0
PMD1605_140_X1025Y7681G_img.tif,1
G_PMD2495_G_120_4609_513_img.tif,2
PMD1605_110_X2561Y12289G_img.tif,3
PMD1605_140_X4097Y10753R_img.tif,0
G_PMD2495_G_150_18945_2561_img.tif,1
PMD1605_110_X9729Y7681R_img.tif,2
G_PMD2495_G_60_3073_5633_img.tif,3
PTM837_028_8705_1025_img.tif,0
G_PMD2495_G_120_10753_15361_img.tif,1
G_PMD2495_G_120_11777_9729_img.tif,2
PTM837_028_2561_11265_img.tif,3
G_PMD2495_G_150_17409_12289_img.tif,0
G_PMD2495_G_120_6657_6145_img.tif,1
G_PMD2495_G_150_6657_13825_img.tif,2
PTM837_027_513_2049_img.tif,3
G_PMD2495_G_150_14849_4097_img.tif,0
PMD1605_140_X513Y1025R_img.tif,1
G_PMD2495_G_60_9217_13313_img.tif,2
G_PMD2495_G_120_19457_17921_img.tif,3
G_PMD2495_G_60_9729_17921_img.tif,0
PMD1605_140_X4097Y8193R_img.tif,1
PTM837_028_3585_5633_img.tif,2
PTM837_114_2049_12289_img.tif,3
PTM837_027_1537_4609_img.tif,0
G_PMD2495_G_60_9729_8705_img.tif,1
G_PMD2495_G_60_8705_22529_img.tif,2
PTM837_113_513_12801_img.tif,3
G_PMD2495_G_120_1025_19457_img.tif,0
PMD1605_034_X8705Y5121G_img.tif,1
G_PMD2495_G_150_5633_15361_img.tif,2
PMD1605_140_X9217Y8705R_img.tif,3
G_PMD2495_G_150_7169_9217_img.tif,0
G_PMD2495_G_120_7681_10753_img.tif,1
G_PMD2495_G_150_23041_8193_img.tif,2
G_PMD2495_G_120_8705_8193_img.tif,3
G_PMD2495_G_150_3073_13825_img.tif,0
PTM837_028_8193_8705_img.tif,1
G_PMD2495_G_150_11265_22017_img.tif,2
G_PMD2495_G_60_1025_11265_img.tif,3
PMD1605_140_X4609Y7681G_img.tif,0
G_PMD2495_G_60_4609_12289_img.tif,1
PMD1605_140_X3585Y8705R_img.tif,2
G_PMD2495_G_60_1_1_img.tif,3
PTM837_114_7169_10241_img.tif,0
G_PMD2495_G_150_6657_513_img.tif,1
PTM837_113_5633_6657_img.tif,2
PTM837_114_2561_513_img.tif,3
G_PMD2495_G_150_7681_13313_img.tif,0
G_PMD2495_G_150_4609_1_img.tif,1
G_PMD2495_G_150_1537_3073_img.tif,2
G_PMD2495_G_120_2561_15873_img.tif,3
PMD1605_110_X5633Y3585G_img.tif,0
G_PMD2495_G_150_12801_22017_img.tif,1
PTM837_113_6657_3073_img.tif,2
G_PMD2495_G_120_5633_4097_img.tif,3
G_PMD2495_G_150_12801_13825_img.tif,0
G_PMD2495_G_60_11265_12289_img.tif,1
G_PMD2495_G_120_18433_7169_img.tif,2
G_PMD2495_G_150_17409_8193_img.tif,3
G_PMD2495_G_60_6657_20993_img.tif,0
PMD1605_110_X1025Y6657R_img.tif,1
G_PMD2495_G_120_4097_20481_img.tif,2
PMD1605_110_X1025Y3073G_img.tif,3
G_PMD2495_G_60_4609_3073_img.tif,0
PMD1605_110_X1Y11777G_img.tif,1
PMD1605_140_X1025Y8705R_img.tif,2
PTM837_113_4609_3585_img.tif,3
PTM837_114_9217_10753_img.tif,0
G_PMD2495_G_60_3073_17409_img.tif,1
PTM837_028_2561_2561_img.tif,2
G_PMD2495_G_60_2049_1537_img.tif,3
G_PMD2495_G_120_1_13825_img.tif,0
G_PMD2495_G_60_7169_8193_img.tif,1
G_PMD2495_G_120_12801_1_img.tif,2
PMD1605_110_X4609Y1R_img.tif,3
PMD1605_110_X2561Y2049G_img.tif,0
G_PMD2495_G_120_1025_4609_img.tif,1
PTM837_113_2049_3585_img.tif,2
G_PMD2495_G_150_12289_513_img.tif,3
PTM837_114_1537_12801_img.tif,0
PMD1605_034_X6145Y4097G_img.tif,1
G_PMD2495_G_120_11777_1025_img.tif,2
G_PMD2495_G_60_513_19457_img.tif,3
G_PMD2495_G_120_15361_5633_img.tif,0
PTM837_028_5633_10753_img.tif,1
G_PMD2495_G_60_8705_2049_img.tif,2
PMD1605_140_X5121Y11777G_img.tif,3
PTM837_027_1_10241_img.tif,0
PMD1605_140_X513Y7681R_img.tif,1
PMD1605_110_X1Y1G_img.tif,2
PTM837_028_1_6145_img.tif,3
G_PMD2495_G_150_6657_16385_img.tif,0
G_PMD2495_G_60_8705_10753_img.tif,1
PTM837_027_7681_11265_img.tif,2
G_PMD2495_G_150_13825_19969_img.tif,3
PMD1605_034_X2049Y9729G_img.tif,0
G_PMD2495_G_60_5633_20481_img.tif,1
G_PMD2495_G_60_11777_1_img.tif,2
G_PMD2495_G_120_16897_16897_img.tif,3
PMD1605_110_X4097Y8705G_img.tif,0
G_PMD2495_G_120_10241_15361_img.tif,1
G_PMD2495_G_60_1537_22529_img.tif,2
G_PMD2495_G_120_14337_11777_img.tif,3
PTM837_114_4609_11777_img.tif,0
G_PMD2495_G_60_6145_19457_img.tif,1
PMD1605_140_X513Y4609R_img.tif,2
G_PMD2495_G_60_13825_2049_img.tif,3
G_PMD2495_G_120_1025_6657_img.tif,0
G_PMD2495_G_120_12801_15361_img.tif,1
PMD1605_110_X1025Y9217G_img.tif,2
PMD1605_140_X6145Y5633R_img.tif,3
G_PMD2495_G_120_16897_19969_img.tif,0
PTM837_114_6657_12289_img.tif,1
G_PMD2495_G_120_6657_3073_img.tif,2
PMD1605_140_X1025Y11265R_img.tif,3
G_PMD2495_G_120_1025_10241_img.tif,0
G_PMD2495_G_60_9217_14337_img.tif,1
G_PMD2495_G_150_10753_4609_img.tif,2
PTM837_027_4097_8705_img.tif,3
G_PMD2495_G_150_3585_18433_img.tif,0
G_PMD2495_G_150_1025_10753_img.tif,1
G_PMD2495_G_120_16897_2561_img.tif,2
PTM837_113_8705_513_img.tif,3
PMD1605_034_X6145Y7169G_img.tif,0
G_PMD2495_G_120_18945_21505_img.tif,1
G_PMD2495_G_150_9729_8193_img.tif,2
G_PMD2495_G_150_9217_11777_img.tif,3
PMD1605_140_X8193Y6657R_img.tif,0
G_PMD2495_G_150_21505_7169_img.tif,1
PMD1605_034_X6657Y4097G_img.tif,2
G_PMD2495_G_120_13313_11265_img.tif,3
PMD1605_034_X7169Y5633G_img.tif,0
PTM837_027_513_9217_img.tif,1
G_PMD2495_G_120_17921_12801_img.tif,2
G_PMD2495_G_120_8705_14849_img.tif,3
PMD1605_034_X4097Y4609G_img.tif,0
PMD1605_140_X2561Y10241G_img.tif,1
G_PMD2495_G_120_9217_1025_img.tif,2
G_PMD2495_G_150_15361_513_img.tif,3
PTM837_028_4609_1_img.tif,0
G_PMD2495_G_60_5633_1_img.tif,1
G_PMD2495_G_60_513_18433_img.tif,2
PTM837_113_7681_8193_img.tif,3
G_PMD2495_G_120_13825_5121_img.tif,0
G_PMD2495_G_120_2561_21505_img.tif,1
G_PMD2495_G_60_11265_22017_img.tif,2
PTM837_114_6145_9729_img.tif,3
G_PMD2495_G_120_19969_513_img.tif,0
PMD1605_140_X6657Y11265R_img.tif,1
G_PMD2495_G_150_18945_2049_img.tif,2
PTM837_113_2049_4097_img.tif,3
G_PMD2495_G_60_7681_11265_img.tif,0
PTM837_027_6657_5121_img.tif,1
PMD1605_140_X1025Y513R_img.tif,2
G_PMD2495_G_150_17409_2049_img.tif,3
G_PMD2495_G_150_22529_19457_img.tif,0
G_PMD2495_G_120_9217_15361_img.tif,1
PMD1605_140_X4097Y11265G_img.tif,2
PMD1605_034_X1025Y4609G_img.tif,3
PTM837_027_4609_11777_img.tif,0
G_PMD2495_G_150_10241_2049_img.tif,1
PTM837_114_4609_4097_img.tif,2
G_PMD2495_G_120_16897_18945_img.tif,3
G_PMD2495_G_150_12289_5121_img.tif,0
PMD1605_140_X3073Y13313R_img.tif,1
G_PMD2495_G_150_16385_17921_img.tif,2
G_PMD2495_G_120_5121_18433_img.tif,3
PMD1605_140_X1025Y1R_img.tif,0
G_PMD2495_G_60_8705_513_img.tif,1
G_PMD2495_G_120_1025_21505_img.tif,2
G_PMD2495_G_150_18433_1537_img.tif,3
G_PMD2495_G_120_22017_21505_img.tif,0
PMD1605_110_X3585Y8193R_img.tif,1
G_PMD2495_G_120_12289_4609_img.tif,2
G_PMD2495_G_150_1_23041_img.tif,3
PTM837_028_9217_12289_img.tif,0
PTM837_113_9217_7681_img.tif,1
PTM837_027_8193_2049_img.tif,2
PTM837_027_1_1025_img.tif,3
G_PMD2495_G_150_9217_9217_img.tif,0
PMD1605_140_X1537Y3585G_img.tif,1
G_PMD2495_G_150_513_16897_img.tif,2
PMD1605_140_X7169Y1025R_img.tif,3
G_PMD2495_G_120_14849_16897_img.tif,0
G_PMD2495_G_150_15873_17921_img.tif,1
PMD1605_110_X10241Y8193G_img.tif,2
G_PMD2495_G_120_1537_13825_img.tif,3
PTM837_027_8705_4097_img.tif,0
G_PMD2495_G_150_8193_3073_img.tif,1
PTM837_027_2561_12289_img.tif,2
G_PMD2495_G_150_2561_18433_img.tif,3
PMD1605_110_X4609Y5121G_img.tif,0
G_PMD2495_G_60_12289_1025_img.tif,1
G_PMD2495_G_60_13825_7681_img.tif,2
G_PMD2495_G_60_8705_23041_img.tif,3
G_PMD2495_G_150_7681_23041_img.tif,0
PMD1605_110_X5633Y6145G_img.tif,1
PMD1605_110_X8193Y10241G_img.tif,2
PTM837_114_8193_4609_img.tif,3
G_PMD2495_G_120_12801_7681_img.tif,0
G_PMD2495_G_150_18433_14849_img.tif,1
PTM837_113_9217_8705_img.tif,2
PMD1605_110_X6145Y12289G_img.tif,3
G_PMD2495_G_150_7681_1537_img.tif,0
PMD1605_110_X1Y8705R_img.tif,1
G_PMD2495_G_60_2049_13825_img.tif,2
PMD1605_110_X6145Y6145R_img.tif,3
G_PMD2495_G_120_9217_9729_img.tif,0
PMD1605_110_X9217Y5121G_img.tif,1
G_PMD2495_G_150_18433_15361_img.tif,2
