,fold
Sec269X9696Y4168_row_img.tif,2
Sec142X3074Y4845_row_img.tif,3
Sec135X1419Y3189_row_img.tif,0
Sec245X6717Y6726_row_img.tif,1
Sec137X3335Y5655_row_img.tif,2
Sec103X3063Y2222_row_img.tif,3
Sec185X5008Y6853_row_img.tif,0
Sec259X4807Y3720_row_img.tif,1
Sec4X4136Y7826_row_img.tif,2
Sec141X3113Y2736_row_img.tif,3
Sec169X3660Y6361_row_img.tif,0
Sec248X8043Y5961_row_img.tif,1
Sec146X2024Y3464_row_img.tif,2
Sec117X3289Y4573_row_img.tif,3
Sec37X9917Y3502_row_img.tif,0
Sec148X3277Y4715_row_img.tif,1
Sec138X2476Y5120_row_img.tif,2
Sec95X1764Y355_row_img.tif,3
Sec150X3365Y4394_row_img.tif,0
Sec183X4430Y6984_row_img.tif,1
Sec113X5603Y1353_row_img.tif,2
Sec149X2189Y2467_row_img.tif,3
Sec137X4332Y4455_row_img.tif,0
Sec129X3050Y3580_row_img.tif,1
Sec130X1752Y4419_row_img.tif,2
Sec159X3057Y4623_row_img.tif,3
Sec150X3929Y3911_row_img.tif,0
Sec227X3199Y3153_row_img.tif,1
Sec148X3665Y4825_row_img.tif,2
Sec129X2045Y3515_row_img.tif,3
Sec22X65Y1743_row_img.tif,0
Sec103X1168Y594_row_img.tif,1
Sec134X3408Y5389_row_img.tif,2
Sec147X1671Y2879_row_img.tif,3
Sec142X2857Y1961_row_img.tif,0
Sec121X3208Y4040_row_img.tif,1
Sec130X2660Y2993_row_img.tif,2
Sec133X1004Y2979_row_img.tif,3
Sec135X1499Y3629_row_img.tif,0
Sec142X4396Y4361_row_img.tif,1
Sec47X8472Y6495_row_img.tif,2
Sec154X5179Y2308_row_img.tif,3
Sec104X1111Y7905_row_img.tif,0
Sec171X5767Y5634_row_img.tif,1
Sec132X7342Y4159_row_img.tif,2
Sec91X6078Y1648_row_img.tif,3
Sec127X2747Y3014_row_img.tif,0
Sec153X3251Y7564_row_img.tif,1
Sec196X6708Y3008_row_img.tif,2
Sec132X3311Y4866_row_img.tif,3
Sec179X4813Y4050_row_img.tif,0
Sec173X8932Y2012_row_img.tif,1
Sec186X3130Y116_row_img.tif,2
Sec127X2661Y4084_row_img.tif,3
Sec79X5620Y4790_row_img.tif,0
Sec148X2197Y2170_row_img.tif,1
Sec154X1689Y2619_row_img.tif,2
Sec159X3692Y5410_row_img.tif,3
Sec122X2288Y3655_row_img.tif,0
Sec9X4064Y2237_row_img.tif,1
Sec122X3177Y3920_row_img.tif,2
Sec62X5747Y4188_row_img.tif,3
Sec130X2051Y3177_row_img.tif,0
Sec198X7162Y7623_row_img.tif,1
Sec194X4637Y1414_row_img.tif,2
Sec133X2868Y4026_row_img.tif,3
Sec178X9267Y124_row_img.tif,0
Sec228X2144Y431_row_img.tif,1
Sec135X1706Y3465_row_img.tif,2
Sec129X2299Y2944_row_img.tif,3
Sec168X3987Y5819_row_img.tif,0
Sec43X1930Y7558_row_img.tif,1
Sec156X1355Y2849_row_img.tif,2
Sec130X2600Y3085_row_img.tif,3
Sec224X4777Y5965_row_img.tif,0
Sec130X3129Y2822_row_img.tif,1
Sec133X2671Y2860_row_img.tif,2
Sec144X3122Y4925_row_img.tif,3
Sec145X1917Y3395_row_img.tif,0
Sec177X4164Y6328_row_img.tif,1
Sec126X2348Y3362_row_img.tif,2
Sec135X2702Y3642_row_img.tif,3
Sec3X3639Y6184_row_img.tif,0
Sec152X1379Y2798_row_img.tif,1
Sec161X3578Y4748_row_img.tif,2
Sec141X3709Y5208_row_img.tif,3
Sec167X804Y1282_row_img.tif,0
Sec202X805Y7730_row_img.tif,1
Sec135X2629Y3062_row_img.tif,2
Sec145X3419Y5634_row_img.tif,3
Sec48X7738Y736_row_img.tif,0
Sec138X3114Y3277_row_img.tif,1
Sec129X1888Y3537_row_img.tif,2
Sec177X3730Y5615_row_img.tif,3
Sec126X1944Y4803_row_img.tif,0
Sec149X4430Y4378_row_img.tif,1
Sec144X6096Y5972_row_img.tif,2
Sec142X3355Y5428_row_img.tif,3
Sec193X268Y6755_row_img.tif,0
Sec146X1610Y2415_row_img.tif,1
Sec158X8962Y1814_row_img.tif,2
Sec128X2125Y3426_row_img.tif,3
Sec151X1303Y2651_row_img.tif,0
Sec187X8929Y7982_row_img.tif,1
Sec106X650Y3578_row_img.tif,2
Sec86X8837Y6068_row_img.tif,3
Sec153X3747Y4633_row_img.tif,0
Sec110X2516Y4712_row_img.tif,1
Sec129X2197Y3300_row_img.tif,2
Sec209X4666Y7868_row_img.tif,3
Sec70X3066Y4726_row_img.tif,0
Sec124X2664Y4273_row_img.tif,1
Sec133X2778Y5069_row_img.tif,2
Sec148X1595Y2556_row_img.tif,3
Sec135X3196Y4533_row_img.tif,0
Sec222X7194Y1432_row_img.tif,1
Sec29X8871Y4881_row_img.tif,2
Sec175X803Y280_row_img.tif,3
Sec159X3821Y4663_row_img.tif,0
Sec118X2467Y2863_row_img.tif,1
Sec137X2283Y3212_row_img.tif,2
Sec126X2376Y5104_row_img.tif,3
Sec70X6124Y2079_row_img.tif,0
Sec207X4181Y3421_row_img.tif,1
Sec135X1619Y4023_row_img.tif,2
Sec149X1476Y2410_row_img.tif,3
Sec135X4390Y4359_row_img.tif,0
Sec193X5312Y7019_row_img.tif,1
Sec56X259Y1238_row_img.tif,2
Sec124X3222Y3400_row_img.tif,3
Sec130X2558Y3139_row_img.tif,0
Sec158X10788Y2910_row_img.tif,1
Sec177X5585Y6532_row_img.tif,2
Sec57X798Y7674_row_img.tif,3
Sec101X8229Y3115_row_img.tif,0
Sec83X1379Y4128_row_img.tif,1
Sec2X3053Y6448_row_img.tif,2
Sec188X2819Y882_row_img.tif,3
Sec130X2586Y4027_row_img.tif,0
Sec128X3559Y4504_row_img.tif,1
Sec129X1955Y3121_row_img.tif,2
Sec37X1690Y3639_row_img.tif,3
Sec10X1463Y6731_row_img.tif,0
Sec135X3612Y4537_row_img.tif,1
Sec117X2369Y4459_row_img.tif,2
Sec229X2005Y7376_row_img.tif,3
Sec127X3157Y4757_row_img.tif,0
Sec171X4429Y6233_row_img.tif,1
Sec127X2423Y2996_row_img.tif,2
Sec112X5019Y1512_row_img.tif,3
Sec193X3320Y7270_row_img.tif,0
Sec128X2201Y3092_row_img.tif,1
Sec152X3470Y4952_row_img.tif,2
Sec93X1688Y6233_row_img.tif,3
Sec129X2328Y3282_row_img.tif,0
Sec145X534Y3191_row_img.tif,1
Sec16X10073Y4416_row_img.tif,2
Sec134X2301Y7953_row_img.tif,3
Sec223X9653Y2244_row_img.tif,0
Sec128X2078Y3329_row_img.tif,1
Sec170X4499Y6229_row_img.tif,2
Sec80X3350Y6286_row_img.tif,3
Sec181X4871Y3145_row_img.tif,0
Sec140X4300Y4963_row_img.tif,1
Sec118X6198Y641_row_img.tif,2
Sec126X3116Y3397_row_img.tif,3
Sec140X4287Y4357_row_img.tif,0
Sec117X2854Y3646_row_img.tif,1
Sec126X2478Y4946_row_img.tif,2
Sec192X7713Y6976_row_img.tif,3
Sec153X3409Y5637_row_img.tif,0
Sec79X9325Y3128_row_img.tif,1
Sec140X4310Y4240_row_img.tif,2
Sec85X2690Y2789_row_img.tif,3
Sec144X1451Y3090_row_img.tif,0
Sec103X2580Y4277_row_img.tif,1
Sec69X8264Y3002_row_img.tif,2
Sec127X3097Y4478_row_img.tif,3
Sec128X2427Y3014_row_img.tif,0
Sec31X3646Y7573_row_img.tif,1
Sec45X6585Y5708_row_img.tif,2
Sec129X3157Y2653_row_img.tif,3
Sec126X2374Y4018_row_img.tif,0
Sec135X2262Y4960_row_img.tif,1
Sec256X2110Y4028_row_img.tif,2
Sec121X2796Y4350_row_img.tif,3
Sec132X2847Y2845_row_img.tif,0
Sec149X3165Y5530_row_img.tif,1
Sec158X3877Y5153_row_img.tif,2
Sec129X2070Y3476_row_img.tif,3
Sec118X1728Y3349_row_img.tif,0
Sec127X3151Y2412_row_img.tif,1
Sec94X1227Y3866_row_img.tif,2
Sec128X2399Y3928_row_img.tif,3
Sec91X7477Y2213_row_img.tif,0
Sec101X5611Y2877_row_img.tif,1
Sec151X8501Y4652_row_img.tif,2
Sec136X2522Y3103_row_img.tif,3
Sec124X2264Y2777_row_img.tif,0
Sec104X2467Y4457_row_img.tif,1
Sec113X2022Y3985_row_img.tif,2
Sec139X6998Y7230_row_img.tif,3
Sec198X2619Y923_row_img.tif,0
Sec194X9257Y4795_row_img.tif,1
Sec133X1007Y3512_row_img.tif,2
Sec141X3378Y4563_row_img.tif,3
Sec156X2355Y2473_row_img.tif,0
Sec128X2181Y3062_row_img.tif,1
Sec129X3667Y4473_row_img.tif,2
Sec178X4243Y6244_row_img.tif,3
Sec136X2613Y2899_row_img.tif,0
Sec145X3636Y4915_row_img.tif,1
Sec58X1106Y3202_row_img.tif,2
Sec133X2407Y3073_row_img.tif,3
Sec70X9061Y2515_row_img.tif,0
Sec134X1933Y4618_row_img.tif,1
Sec159X897Y1858_row_img.tif,2
Sec153X1543Y3414_row_img.tif,3
Sec149X3277Y4693_row_img.tif,0
Sec199X3842Y7462_row_img.tif,1
Sec127X2661Y3238_row_img.tif,2
Sec128X2969Y3062_row_img.tif,3
Sec94X2615Y4635_row_img.tif,0
Sec201X8516Y5863_row_img.tif,1
Sec75X1828Y4318_row_img.tif,2
Sec1X10287Y1840_row_img.tif,3
Sec210X7448Y6324_row_img.tif,0
Sec141X3314Y5596_row_img.tif,1
Sec65X6515Y7689_row_img.tif,2
Sec136X3218Y4913_row_img.tif,3
Sec203X7936Y2743_row_img.tif,0
Sec163X3237Y5030_row_img.tif,1
Sec206X8785Y6659_row_img.tif,2
Sec214X6399Y1758_row_img.tif,3
Sec52X1418Y5919_row_img.tif,0
Sec150X3316Y5289_row_img.tif,1
Sec126X3193Y3389_row_img.tif,2
Sec147X3646Y4084_row_img.tif,3
Sec177X4178Y6411_row_img.tif,0
Sec71X8591Y4801_row_img.tif,1
Sec178X3681Y5139_row_img.tif,2
Sec183X4880Y7154_row_img.tif,3
Sec213X3770Y5122_row_img.tif,0
Sec151X3232Y5390_row_img.tif,1
Sec128X2056Y3469_row_img.tif,2
Sec164X5016Y3726_row_img.tif,3
Sec135X2481Y4062_row_img.tif,0
Sec256X3239Y7034_row_img.tif,1
Sec129X1900Y3382_row_img.tif,2
Sec48X7386Y7439_row_img.tif,3
Sec149X4654Y4992_row_img.tif,0
Sec134X2331Y3409_row_img.tif,1
Sec134X2456Y3418_row_img.tif,2
Sec158X3238Y4567_row_img.tif,3
Sec98X2598Y6467_row_img.tif,0
Sec149X3667Y4447_row_img.tif,1
Sec0X4000Y121_row_img.tif,2
Sec260X8253Y2230_row_img.tif,3
Sec149X2116Y3224_row_img.tif,0
Sec217X8428Y7166_row_img.tif,1
Sec177X4735Y6159_row_img.tif,2
Sec172X3518Y5758_row_img.tif,3
Sec113X2497Y3859_row_img.tif,0
Sec49X8139Y831_row_img.tif,1
Sec126X3250Y4483_row_img.tif,2
Sec120X2477Y3778_row_img.tif,3
Sec135X4205Y4560_row_img.tif,0
Sec216X3371Y4559_row_img.tif,1
Sec101X164Y4161_row_img.tif,2
Sec141X3038Y5782_row_img.tif,3
Sec128X1852Y2567_row_img.tif,0
Sec145X3489Y4923_row_img.tif,1
Sec149X4639Y4927_row_img.tif,2
Sec123X1740Y3107_row_img.tif,3
Sec154X3315Y5533_row_img.tif,0
Sec159X3734Y5325_row_img.tif,1
Sec139X3829Y4824_row_img.tif,2
Sec130X2467Y3008_row_img.tif,3
Sec141X7373Y1070_row_img.tif,0
Sec114X7511Y3071_row_img.tif,1
Sec57X2044Y4327_row_img.tif,2
Sec127X3297Y4426_row_img.tif,3
Sec147X2291Y2881_row_img.tif,0
Sec243X9484Y5119_row_img.tif,1
Sec142X8383Y4735_row_img.tif,2
Sec128X3337Y3224_row_img.tif,3
Sec182X4759Y2780_row_img.tif,0
Sec143X3652Y4384_row_img.tif,1
Sec52X8641Y254_row_img.tif,2
Sec125X1720Y3784_row_img.tif,3
Sec129X1876Y3541_row_img.tif,0
Sec121X1855Y4174_row_img.tif,1
Sec62X8792Y3326_row_img.tif,2
Sec129X1774Y3056_row_img.tif,3
Sec148X4137Y4338_row_img.tif,0
Sec130X2434Y3802_row_img.tif,1
Sec133X1880Y2796_row_img.tif,2
Sec127X6637Y6181_row_img.tif,3
Sec134X2183Y2693_row_img.tif,0
Sec153X3908Y4720_row_img.tif,1
Sec130X4990Y3413_row_img.tif,2
Sec19X6905Y3815_row_img.tif,3
Sec155X3320Y5807_row_img.tif,0
Sec205X9239Y1743_row_img.tif,1
Sec4X6384Y4867_row_img.tif,2
Sec138X10614Y5042_row_img.tif,3
Sec143X1704Y3967_row_img.tif,0
Sec3X1814Y6505_row_img.tif,1
Sec129X3376Y2714_row_img.tif,2
Sec200X4005Y4216_row_img.tif,3
Sec24X2464Y4023_row_img.tif,0
Sec153X3318Y5252_row_img.tif,1
Sec147X1331Y3071_row_img.tif,2
Sec180X4204Y3029_row_img.tif,3
Sec130X2798Y2817_row_img.tif,0
Sec54X10734Y4140_row_img.tif,1
Sec54X10827Y4957_row_img.tif,2
Sec149X3408Y4263_row_img.tif,3
Sec127X2306Y3049_row_img.tif,0
Sec128X3974Y5078_row_img.tif,1
Sec123X5282Y4650_row_img.tif,2
Sec128X2256Y3157_row_img.tif,3
Sec136X3617Y4345_row_img.tif,0
Sec189X4902Y6974_row_img.tif,1
Sec166X5933Y4542_row_img.tif,2
Sec187X5059Y6825_row_img.tif,3
Sec181X4919Y2754_row_img.tif,0
Sec86X9188Y455_row_img.tif,1
Sec129X2017Y2737_row_img.tif,2
Sec188X4929Y7275_row_img.tif,3
Sec60X10033Y446_row_img.tif,0
Sec145X1861Y2512_row_img.tif,1
Sec147X3342Y4539_row_img.tif,2
Sec141X2507Y1951_row_img.tif,3
Sec128X2400Y5004_row_img.tif,0
Sec148X2461Y2601_row_img.tif,1
Sec124X2395Y3301_row_img.tif,2
Sec140X7807Y962_row_img.tif,3
Sec130X2544Y3912_row_img.tif,0
Sec128X2536Y2986_row_img.tif,1
Sec0X5439Y4997_row_img.tif,2
Sec190X5225Y7240_row_img.tif,3
Sec114X8642Y4369_row_img.tif,0
Sec124X1272Y3248_row_img.tif,1
Sec136X2356Y4629_row_img.tif,2
Sec136X170Y560_row_img.tif,3
Sec136X8679Y6147_row_img.tif,0
Sec223X4819Y5649_row_img.tif,1
Sec132X7591Y3793_row_img.tif,2
Sec135X2584Y3143_row_img.tif,3
Sec195X5742Y98_row_img.tif,0
Sec135X5433Y6696_row_img.tif,1
Sec128X2157Y2982_row_img.tif,2
Sec150X3983Y5027_row_img.tif,3
Sec267X10350Y1070_row_img.tif,0
Sec129X2271Y3177_row_img.tif,1
Sec264X10266Y6369_row_img.tif,2
Sec155X3186Y5375_row_img.tif,3
Sec128X2761Y2338_row_img.tif,0
Sec193X706Y5502_row_img.tif,1
Sec52X689Y3096_row_img.tif,2
Sec146X3656Y4568_row_img.tif,3
Sec7X1368Y6014_row_img.tif,0
Sec167X5401Y6041_row_img.tif,1
Sec142X3812Y6445_row_img.tif,2
Sec227X6760Y3465_row_img.tif,3
Sec143X3813Y7787_row_img.tif,0
Sec53X5702Y776_row_img.tif,1
Sec141X3960Y4450_row_img.tif,2
Sec152X1770Y2390_row_img.tif,3
Sec134X2981Y3296_row_img.tif,0
Sec245X6460Y1716_row_img.tif,1
Sec248X8384Y5077_row_img.tif,2
Sec7X5060Y5101_row_img.tif,3
Sec170X4375Y5981_row_img.tif,0
Sec57X1069Y3678_row_img.tif,1
Sec179X10177Y3783_row_img.tif,2
Sec137X3989Y4281_row_img.tif,3
Sec121X2821Y3602_row_img.tif,0
Sec137X3500Y4688_row_img.tif,1
Sec258X6424Y4054_row_img.tif,2
Sec127X1714Y2934_row_img.tif,3
Sec127X3057Y4626_row_img.tif,0
Sec123X3206Y3139_row_img.tif,1
Sec156X364Y4700_row_img.tif,2
Sec72X3005Y5058_row_img.tif,3
Sec104X1174Y2366_row_img.tif,0
Sec139X4921Y1875_row_img.tif,1
Sec138X2507Y2985_row_img.tif,2
Sec140X7094Y6603_row_img.tif,3
Sec101X4583Y947_row_img.tif,0
Sec128X2423Y3689_row_img.tif,1
Sec135X7506Y3298_row_img.tif,2
Sec256X6882Y5264_row_img.tif,3
Sec128X2418Y2849_row_img.tif,0
Sec168X273Y5577_row_img.tif,1
Sec254X1177Y4013_row_img.tif,2
Sec132X1342Y3426_row_img.tif,3
Sec144X4210Y4065_row_img.tif,0
Sec124X3124Y4777_row_img.tif,1
Sec81X1586Y2098_row_img.tif,2
Sec130X1487Y2602_row_img.tif,3
Sec17X7193Y6259_row_img.tif,0
Sec155X2391Y6802_row_img.tif,1
Sec132X3188Y2970_row_img.tif,2
Sec164X3668Y5708_row_img.tif,3
Sec16X8240Y6417_row_img.tif,0
Sec101X8351Y2339_row_img.tif,1
Sec250X4750Y5690_row_img.tif,2
Sec4X1993Y6173_row_img.tif,3
Sec240X8239Y3676_row_img.tif,0
Sec101X6459Y7397_row_img.tif,1
Sec145X2652Y2826_row_img.tif,2
Sec41X4499Y677_row_img.tif,3
Sec152X4007Y4864_row_img.tif,0
Sec133X2305Y2037_row_img.tif,1
Sec130X2432Y4469_row_img.tif,2
Sec48X2616Y142_row_img.tif,3
Sec57X4621Y7208_row_img.tif,0
Sec171X4905Y2983_row_img.tif,1
Sec9X10678Y1255_row_img.tif,2
Sec147X9334Y7950_row_img.tif,3
Sec125X3049Y4345_row_img.tif,0
Sec139X3031Y2694_row_img.tif,1
Sec187X7904Y901_row_img.tif,2
Sec111X8223Y706_row_img.tif,3
Sec130X1881Y3361_row_img.tif,0
Sec138X1728Y4251_row_img.tif,1
Sec261X794Y6237_row_img.tif,2
Sec186X4807Y7041_row_img.tif,3
Sec146X5006Y4291_row_img.tif,0
Sec151X2216Y2709_row_img.tif,1
Sec1X10133Y3912_row_img.tif,2
Sec152X3601Y4616_row_img.tif,3
Sec142X2995Y4948_row_img.tif,0
Sec253X10012Y1481_row_img.tif,1
Sec167X3366Y5456_row_img.tif,2
Sec129X3994Y5030_row_img.tif,3
Sec37X2672Y512_row_img.tif,0
Sec24X4303Y4565_row_img.tif,1
Sec130X2747Y2912_row_img.tif,2
Sec143X3969Y4139_row_img.tif,3
Sec93X2216Y1751_row_img.tif,0
Sec143X3301Y6099_row_img.tif,1
Sec107X7004Y6980_row_img.tif,2
Sec159X3522Y4919_row_img.tif,3
Sec41X8684Y6944_row_img.tif,0
Sec136X2368Y2249_row_img.tif,1
Sec262X6787Y3259_row_img.tif,2
Sec146X1796Y3135_row_img.tif,3
Sec96X5523Y2194_row_img.tif,0
Sec183X9769Y2675_row_img.tif,1
Sec142X1947Y3115_row_img.tif,2
Sec146X3891Y3933_row_img.tif,3
Sec123X4982Y218_row_img.tif,0
Sec134X2665Y2782_row_img.tif,1
Sec254X3417Y3234_row_img.tif,2
Sec241X5089Y158_row_img.tif,3
Sec76X1478Y2778_row_img.tif,0
Sec141X2778Y2867_row_img.tif,1
Sec267X4942Y295_row_img.tif,2
Sec125X1678Y3317_row_img.tif,3
Sec165X9562Y1024_row_img.tif,0
Sec111X2462Y4574_row_img.tif,1
Sec9X442Y2815_row_img.tif,2
Sec119X1228Y3312_row_img.tif,3
Sec153X4166Y4289_row_img.tif,0
Sec144X4186Y3758_row_img.tif,1
Sec136X2589Y3257_row_img.tif,2
Sec144X831Y3135_row_img.tif,3
Sec153X4585Y6422_row_img.tif,0
Sec139X2355Y2881_row_img.tif,1
Sec36X489Y2126_row_img.tif,2
Sec148X3396Y5694_row_img.tif,3
Sec196X2030Y2739_row_img.tif,0
Sec129X2081Y3608_row_img.tif,1
Sec210X7782Y622_row_img.tif,2
Sec132X2514Y4802_row_img.tif,3
Sec43X4199Y7040_row_img.tif,0
Sec29X4139Y1217_row_img.tif,1
Sec41X10021Y5489_row_img.tif,2
Sec133X2537Y3237_row_img.tif,3
Sec20X3091Y1257_row_img.tif,0
Sec177X7721Y5169_row_img.tif,1
Sec127X2552Y2898_row_img.tif,2
Sec139X2760Y5586_row_img.tif,3
Sec80X7541Y3798_row_img.tif,0
Sec167X3765Y6395_row_img.tif,1
Sec128X2233Y3434_row_img.tif,2
Sec38X10614Y2235_row_img.tif,3
Sec134X3221Y4820_row_img.tif,0
Sec28X7610Y3472_row_img.tif,1
Sec59X3852Y2226_row_img.tif,2
Sec132X4292Y4608_row_img.tif,3
Sec129X2180Y2476_row_img.tif,0
Sec90X3858Y2858_row_img.tif,1
Sec137X3035Y4894_row_img.tif,2
Sec135X1763Y3930_row_img.tif,3
Sec117X2976Y3277_row_img.tif,0
Sec163X3256Y5043_row_img.tif,1
Sec225X7548Y5902_row_img.tif,2
Sec153X10469Y6709_row_img.tif,3
Sec223X8077Y7033_row_img.tif,0
Sec177X178Y4508_row_img.tif,1
Sec29X5481Y3669_row_img.tif,2
Sec90X2598Y7922_row_img.tif,3
Sec88X10480Y3309_row_img.tif,0
Sec86X140Y4333_row_img.tif,1
Sec63X6224Y3317_row_img.tif,2
Sec150X3678Y4110_row_img.tif,3
Sec138X3459Y4853_row_img.tif,0
Sec34X9756Y4449_row_img.tif,1
Sec130X2737Y3027_row_img.tif,2
Sec134X4094Y3568_row_img.tif,3
Sec165X3931Y6329_row_img.tif,0
Sec153X3375Y4915_row_img.tif,1
Sec126X2297Y3332_row_img.tif,2
Sec142X3303Y2160_row_img.tif,3
Sec129X3730Y4683_row_img.tif,0
Sec184X7931Y2653_row_img.tif,1
Sec189X5237Y7180_row_img.tif,2
Sec110X6857Y6731_row_img.tif,3
Sec27X2375Y4291_row_img.tif,0
Sec148X3955Y5873_row_img.tif,1
Sec217X10038Y3681_row_img.tif,2
Sec68X1460Y1885_row_img.tif,3
Sec94X7585Y7674_row_img.tif,0
Sec143X1847Y2626_row_img.tif,1
Sec128X3271Y2848_row_img.tif,2
Sec23X7090Y3088_row_img.tif,3
Sec158X10220Y4347_row_img.tif,0
Sec175X3715Y5549_row_img.tif,1
Sec144X1700Y2557_row_img.tif,2
Sec137X2576Y3471_row_img.tif,3
Sec136X2843Y4756_row_img.tif,0
Sec135X1813Y2767_row_img.tif,1
Sec91X6446Y3073_row_img.tif,2
Sec136X2482Y3203_row_img.tif,3
Sec154X6421Y3051_row_img.tif,0
Sec129X1044Y2992_row_img.tif,1
Sec147X3574Y5500_row_img.tif,2
Sec98X1743Y2845_row_img.tif,3
Sec225X3299Y4141_row_img.tif,0
Sec138X2153Y3188_row_img.tif,1
Sec113X2262Y3040_row_img.tif,2
Sec142X1797Y3334_row_img.tif,3
Sec134X3920Y4761_row_img.tif,0
Sec266X5713Y3752_row_img.tif,1
Sec167X2615Y5676_row_img.tif,2
Sec183X8100Y3348_row_img.tif,3
Sec133X2912Y3345_row_img.tif,0
Sec169X3490Y5593_row_img.tif,1
Sec161X3531Y4603_row_img.tif,2
Sec266X10147Y5543_row_img.tif,3
Sec238X2203Y4873_row_img.tif,0
Sec145X2700Y2654_row_img.tif,1
Sec261X141Y7221_row_img.tif,2
Sec154X3854Y5159_row_img.tif,3
Sec159X3756Y5208_row_img.tif,0
Sec144X2562Y2414_row_img.tif,1
Sec0X897Y6405_row_img.tif,2
Sec166X4173Y6010_row_img.tif,3
Sec134X4334Y4519_row_img.tif,0
Sec141X3518Y5803_row_img.tif,1
Sec254X4268Y1080_row_img.tif,2
Sec7X1934Y3962_row_img.tif,3
Sec146X3826Y4253_row_img.tif,0
Sec145X8358Y4756_row_img.tif,1
Sec144X2363Y2193_row_img.tif,2
Sec136X2133Y4306_row_img.tif,3
Sec18X9691Y3681_row_img.tif,0
Sec178X9588Y3565_row_img.tif,1
Sec146X3699Y4759_row_img.tif,2
Sec127X2763Y2879_row_img.tif,3
Sec238X637Y3311_row_img.tif,0
Sec160X3349Y5479_row_img.tif,1
Sec167X4099Y5984_row_img.tif,2
Sec38X803Y5165_row_img.tif,3
Sec128X1995Y3383_row_img.tif,0
Sec162X4197Y4036_row_img.tif,1
Sec172X5723Y1237_row_img.tif,2
Sec144X3561Y4537_row_img.tif,3
Sec42X998Y6546_row_img.tif,0
Sec103X10731Y5380_row_img.tif,1
Sec128X2816Y4359_row_img.tif,2
Sec29X9037Y5003_row_img.tif,3
Sec141X3696Y5402_row_img.tif,0
Sec246X1412Y5065_row_img.tif,1
Sec186X5179Y7026_row_img.tif,2
Sec145X8505Y5418_row_img.tif,3
Sec186X7478Y3483_row_img.tif,0
Sec109X4113Y3974_row_img.tif,1
Sec132X2078Y2542_row_img.tif,2
Sec269X3859Y5457_row_img.tif,3
Sec10X5161Y5780_row_img.tif,0
Sec127X1952Y3421_row_img.tif,1
Sec194X6358Y3108_row_img.tif,2
Sec268X10203Y2420_row_img.tif,3
Sec143X3582Y5556_row_img.tif,0
Sec139X2824Y6987_row_img.tif,1
Sec146X2145Y2304_row_img.tif,2
Sec130X2850Y4135_row_img.tif,3
Sec155X5002Y3948_row_img.tif,0
Sec132X8320Y5757_row_img.tif,1
Sec149X2430Y2826_row_img.tif,2
Sec208X7806Y5326_row_img.tif,3
Sec141X4391Y4977_row_img.tif,0
Sec153X3289Y4688_row_img.tif,1
Sec146X2134Y3049_row_img.tif,2
Sec162X7490Y2308_row_img.tif,3
Sec126X3131Y4199_row_img.tif,0
Sec237X2070Y2725_row_img.tif,1
Sec83X5928Y5172_row_img.tif,2
Sec202X2385Y5566_row_img.tif,3
Sec129X1923Y4330_row_img.tif,0
Sec160X3491Y4732_row_img.tif,1
Sec138X3343Y4527_row_img.tif,2
Sec99X2505Y6394_row_img.tif,3
Sec137X3250Y4568_row_img.tif,0
Sec36X9233Y7475_row_img.tif,1
Sec1X8580Y7809_row_img.tif,2
Sec167X3451Y5924_row_img.tif,3
Sec104X2309Y4759_row_img.tif,0
Sec145X2557Y2936_row_img.tif,1
Sec106X3841Y7563_row_img.tif,2
Sec161X5994Y3102_row_img.tif,3
Sec122X1606Y3166_row_img.tif,0
Sec165X5134Y3406_row_img.tif,1
Sec177X4969Y7197_row_img.tif,2
Sec137X2965Y5271_row_img.tif,3
Sec105X2223Y4258_row_img.tif,0
Sec170X4022Y5806_row_img.tif,1
Sec138X1400Y3959_row_img.tif,2
Sec188X4069Y6804_row_img.tif,3
Sec133X2792Y4905_row_img.tif,0
Sec177X4533Y6485_row_img.tif,1
Sec176X3213Y4908_row_img.tif,2
Sec143X1160Y3183_row_img.tif,3
Sec267X9968Y5222_row_img.tif,0
Sec129X1871Y3146_row_img.tif,1
Sec147X3244Y4903_row_img.tif,2
Sec103X2728Y4537_row_img.tif,3
Sec136X2335Y3360_row_img.tif,0
Sec238X8132Y2172_row_img.tif,1
Sec132X2578Y2826_row_img.tif,2
Sec45X6962Y2578_row_img.tif,3
Sec145X1811Y3590_row_img.tif,0
Sec137X2055Y4529_row_img.tif,1
Sec119X3183Y3908_row_img.tif,2
Sec173X4374Y6385_row_img.tif,3
Sec182X5808Y6333_row_img.tif,0
Sec105X156Y2129_row_img.tif,1
Sec85X2253Y5236_row_img.tif,2
Sec230X9888Y7442_row_img.tif,3
Sec75X7123Y7454_row_img.tif,0
Sec160X3780Y6406_row_img.tif,1
Sec54X10667Y1413_row_img.tif,2
Sec155X3099Y5665_row_img.tif,3
Sec154X3693Y4894_row_img.tif,0
Sec135X1586Y4017_row_img.tif,1
Sec142X899Y3765_row_img.tif,2
Sec30X5987Y2979_row_img.tif,3
Sec120X1895Y4369_row_img.tif,0
Sec127X2928Y4547_row_img.tif,1
Sec143X4451Y4124_row_img.tif,2
Sec246X5154Y1857_row_img.tif,3
Sec132X1482Y3092_row_img.tif,0
Sec114X4906Y4619_row_img.tif,1
Sec128X10549Y4091_row_img.tif,2
